fecha,pais,ciudad,latitud,longitud,tipo_alojamiento,duracion_estancia,gasto_diario,valoracion,transporte,motivo_viaje
2023-03-05,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,13,106.94,5,Autobús,Estudios
2023-08-20,Alemania,Frankfurt,50.1109,8.6821,Hostal,13,122.57,4,Coche,Vacaciones
2023-10-16,Alemania,Berlín,52.52,13.405,Hotel,11,102.38,3,Avión,Vacaciones
2023-08-01,Italia,Venecia,45.4408,12.3155,Hotel,6,117.43,2,Autobús,Vacaciones
2023-09-15,Alemania,Frankfurt,50.1109,8.6821,Hotel,14,149.99,4,Tren,Negocios
2023-01-18,Italia,Florencia,43.7696,11.2558,Hostal,11,91.87,5,Coche,Negocios
2023-06-24,Francia,Niza,43.7102,7.262,Hotel,5,180.68,5,Tren,Negocios
2023-08-17,Italia,Roma,41.9028,12.4964,Hotel,10,154.47,2,Tren,Vacaciones
2023-08-14,Italia,Roma,41.9028,12.4964,Albergue,9,85.8,3,Tren,Negocios
2023-03-25,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,10,161.21,2,Coche,Vacaciones
2023-10-18,Alemania,Frankfurt,50.1109,8.6821,Hotel,10,83.98,5,Tren,Estudios
2023-09-03,Francia,Lyon,45.764,4.8357,Apartamento,5,173.13,4,Autobús,Vacaciones
2023-04-20,España,Sevilla,37.3891,-5.9845,Hostal,9,92.29,3,Coche,Vacaciones
2023-09-11,Italia,Nápoles,40.8518,14.2681,Hotel,10,115.44,2,Avión,Vacaciones
2023-03-29,España,Málaga,36.7213,-4.4214,Apartamento,7,114.85,3,Avión,Vacaciones
2023-03-13,Alemania,Colonia,50.9375,6.9603,Hotel,3,88.53,4,Avión,Vacaciones
2023-01-30,Italia,Roma,41.9028,12.4964,Apartamento,11,113.48,5,Avión,Vacaciones
2023-06-21,España,Madrid,40.4168,-3.7038,Hotel,9,134.82,2,Tren,Vacaciones
2023-11-05,Reino Unido,Manchester,53.4808,-2.2426,Hotel,10,102.57,5,Tren,Vacaciones
2023-12-09,España,Madrid,40.4168,-3.7038,Apartamento,7,107.85,2,Avión,Vacaciones
2023-06-26,Reino Unido,Liverpool,53.4084,-2.9916,Casa rural,4,124.34,3,Coche,Vacaciones
2023-05-19,Francia,Marsella,43.2965,5.3698,Hostal,14,66.68,1,Tren,Visita familiar
2023-07-13,Alemania,Hamburgo,53.5511,9.9937,Casa rural,12,102.53,2,Tren,Estudios
2023-07-05,España,Sevilla,37.3891,-5.9845,Apartamento,9,137.75,2,Coche,Vacaciones
2023-08-06,Italia,Venecia,45.4408,12.3155,Hotel,6,91.66,5,Coche,Vacaciones
2023-06-13,Alemania,Colonia,50.9375,6.9603,Hotel,9,117.98,1,Autobús,Vacaciones
2023-06-10,España,Málaga,36.7213,-4.4214,Casa rural,4,50.29,1,Coche,Vacaciones
2023-01-13,Italia,Florencia,43.7696,11.2558,Apartamento,10,103.12,1,Avión,Negocios
2023-10-23,Italia,Milán,45.4642,9.19,Albergue,2,95.79,1,Avión,Vacaciones
2023-03-30,Italia,Roma,41.9028,12.4964,Hotel,13,101.51,4,Coche,Negocios
2023-11-20,Italia,Roma,41.9028,12.4964,Hotel,14,94.99,3,Autobús,Vacaciones
2023-02-11,España,Málaga,36.7213,-4.4214,Hotel,9,137.1,2,Autobús,Vacaciones
2023-07-29,Francia,Marsella,43.2965,5.3698,Hotel,10,72.77,3,Avión,Vacaciones
2023-08-17,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,12,89.49,3,Avión,Vacaciones
2023-12-16,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,14,76.52,3,Coche,Vacaciones
2023-10-02,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,4,60.37,3,Tren,Vacaciones
2023-10-06,Francia,Niza,43.7102,7.262,Hotel,11,97.94,4,Autobús,Vacaciones
2023-09-08,Italia,Florencia,43.7696,11.2558,Hotel,2,71.76,5,Avión,Visita familiar
2023-11-06,Italia,Nápoles,40.8518,14.2681,Hostal,7,107.37,4,Coche,Vacaciones
2023-07-27,Alemania,Frankfurt,50.1109,8.6821,Apartamento,7,108.16,2,Coche,Vacaciones
2023-11-17,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,5,104.74,1,Coche,Vacaciones
2023-05-20,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,5,117.33,5,Autobús,Vacaciones
2023-10-07,Italia,Milán,45.4642,9.19,Casa rural,8,29.91,2,Tren,Vacaciones
2023-02-03,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,6,144.86,1,Coche,Vacaciones
2023-11-05,Italia,Roma,41.9028,12.4964,Casa rural,1,98.19,4,Coche,Negocios
2023-01-18,Italia,Florencia,43.7696,11.2558,Apartamento,11,120.59,3,Tren,Vacaciones
2023-02-26,Italia,Nápoles,40.8518,14.2681,Hotel,14,70.03,2,Coche,Vacaciones
2023-04-22,España,Madrid,40.4168,-3.7038,Hotel,12,61.75,3,Avión,Vacaciones
2023-01-05,España,Málaga,36.7213,-4.4214,Apartamento,4,115.27,3,Autobús,Vacaciones
2023-07-01,España,Barcelona,41.3851,2.1734,Apartamento,1,121.73,3,Tren,Vacaciones
2023-01-13,España,Sevilla,37.3891,-5.9845,Apartamento,5,63.15,5,Tren,Vacaciones
2023-12-05,Francia,Lyon,45.764,4.8357,Hotel,5,117.92,1,Autobús,Visita familiar
2023-10-12,Alemania,Berlín,52.52,13.405,Apartamento,4,121.02,3,Coche,Estudios
2023-09-16,Alemania,Hamburgo,53.5511,9.9937,Hostal,9,118.86,2,Autobús,Vacaciones
2023-03-31,Italia,Florencia,43.7696,11.2558,Apartamento,8,104.59,5,Avión,Vacaciones
2023-04-14,Reino Unido,Londres,51.5074,-0.1278,Apartamento,14,109.31,1,Tren,Vacaciones
2023-07-05,España,Sevilla,37.3891,-5.9845,Albergue,10,151.32,2,Coche,Vacaciones
2023-09-07,Alemania,Colonia,50.9375,6.9603,Apartamento,14,82.58,5,Coche,Vacaciones
2023-09-12,Alemania,Hamburgo,53.5511,9.9937,Hotel,3,126.29,5,Autobús,Vacaciones
2023-03-17,España,Málaga,36.7213,-4.4214,Hostal,5,112.64,1,Tren,Vacaciones
2023-04-18,Francia,Burdeos,44.8378,-0.5792,Hotel,6,58.84,3,Autobús,Vacaciones
2023-06-05,Francia,Marsella,43.2965,5.3698,Hostal,5,57.27,2,Tren,Vacaciones
2023-03-23,Alemania,Múnich,48.1351,11.582,Hotel,8,105.04,4,Autobús,Vacaciones
2023-03-18,Francia,Lyon,45.764,4.8357,Hotel,5,52.01,3,Coche,Negocios
2023-09-15,España,Málaga,36.7213,-4.4214,Hotel,8,28.12,4,Autobús,Vacaciones
2023-05-07,Alemania,Berlín,52.52,13.405,Hotel,10,199.05,2,Tren,Vacaciones
2023-10-09,España,Sevilla,37.3891,-5.9845,Hotel,10,71.01,4,Avión,Vacaciones
2023-03-29,Francia,París,48.8566,2.3522,Hotel,14,127.57,4,Autobús,Vacaciones
2023-07-23,España,Barcelona,41.3851,2.1734,Hostal,3,107.02,1,Avión,Vacaciones
2023-01-16,Francia,París,48.8566,2.3522,Hostal,5,169.8,1,Coche,Visita familiar
2023-05-31,Francia,Niza,43.7102,7.262,Hostal,4,156.76,1,Autobús,Vacaciones
2023-09-11,España,Valencia,39.4699,-0.3763,Hostal,13,116.84,4,Avión,Visita familiar
2023-07-07,Francia,Lyon,45.764,4.8357,Apartamento,11,57.44,4,Autobús,Negocios
2023-11-25,Italia,Roma,41.9028,12.4964,Casa rural,6,146.01,5,Autobús,Vacaciones
2023-02-01,España,Sevilla,37.3891,-5.9845,Apartamento,3,62.75,5,Coche,Vacaciones
2023-09-28,Italia,Milán,45.4642,9.19,Apartamento,12,132.15,1,Tren,Vacaciones
2023-01-05,España,Valencia,39.4699,-0.3763,Hostal,10,70.3,5,Tren,Vacaciones
2023-11-26,Francia,Lyon,45.764,4.8357,Hotel,4,85.03,3,Autobús,Estudios
2023-11-04,Francia,París,48.8566,2.3522,Hostal,11,169.75,5,Coche,Negocios
2023-11-29,Alemania,Berlín,52.52,13.405,Apartamento,4,107.38,5,Autobús,Vacaciones
2023-06-18,Alemania,Berlín,52.52,13.405,Hotel,5,76.57,3,Coche,Vacaciones
2023-06-30,Italia,Nápoles,40.8518,14.2681,Hotel,11,93.45,3,Tren,Vacaciones
2023-06-27,Francia,París,48.8566,2.3522,Hotel,6,107.15,2,Coche,Vacaciones
2023-05-23,Alemania,Frankfurt,50.1109,8.6821,Casa rural,2,74.4,4,Autobús,Negocios
2023-12-28,Francia,Niza,43.7102,7.262,Albergue,10,119.57,4,Avión,Vacaciones
2023-09-05,España,Málaga,36.7213,-4.4214,Hotel,12,75.55,1,Avión,Vacaciones
2023-05-07,Alemania,Frankfurt,50.1109,8.6821,Hotel,8,35.77,2,Autobús,Vacaciones
2023-09-20,Italia,Florencia,43.7696,11.2558,Hotel,4,93.46,2,Avión,Vacaciones
2023-02-09,Alemania,Múnich,48.1351,11.582,Hostal,7,81.81,2,Autobús,Vacaciones
2023-12-21,Francia,París,48.8566,2.3522,Hotel,7,104.37,2,Autobús,Vacaciones
2023-09-12,Reino Unido,Manchester,53.4808,-2.2426,Casa rural,12,94.0,5,Tren,Vacaciones
2023-05-23,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,14,125.97,2,Tren,Vacaciones
2023-08-28,Francia,Niza,43.7102,7.262,Casa rural,13,121.5,1,Tren,Vacaciones
2023-08-16,España,Sevilla,37.3891,-5.9845,Apartamento,10,39.73,4,Autobús,Vacaciones
2023-12-07,Alemania,Berlín,52.52,13.405,Apartamento,11,98.55,2,Coche,Vacaciones
2023-07-17,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,11,86.66,4,Autobús,Vacaciones
2023-03-06,España,Valencia,39.4699,-0.3763,Hostal,2,90.82,3,Tren,Vacaciones
2023-01-11,Francia,Burdeos,44.8378,-0.5792,Hostal,14,46.23,1,Tren,Visita familiar
2023-04-18,España,Barcelona,41.3851,2.1734,Apartamento,7,20.0,3,Avión,Vacaciones
2023-01-26,Francia,Niza,43.7102,7.262,Apartamento,12,144.89,2,Tren,Vacaciones
2023-05-31,Alemania,Frankfurt,50.1109,8.6821,Casa rural,1,92.9,5,Coche,Negocios
2023-08-09,España,Sevilla,37.3891,-5.9845,Casa rural,12,108.77,5,Autobús,Vacaciones
2023-12-07,Alemania,Colonia,50.9375,6.9603,Apartamento,14,79.36,1,Coche,Vacaciones
2023-08-25,España,Barcelona,41.3851,2.1734,Hotel,2,56.91,2,Autobús,Negocios
2023-08-25,Francia,Burdeos,44.8378,-0.5792,Hotel,5,83.63,2,Avión,Visita familiar
2023-08-07,Francia,Burdeos,44.8378,-0.5792,Casa rural,8,69.61,2,Avión,Vacaciones
2023-05-31,España,Málaga,36.7213,-4.4214,Hotel,12,118.25,2,Coche,Vacaciones
2023-05-03,Francia,París,48.8566,2.3522,Hotel,7,110.06,1,Avión,Vacaciones
2023-05-24,Italia,Nápoles,40.8518,14.2681,Hotel,3,119.84,1,Autobús,Vacaciones
2023-07-08,Italia,Florencia,43.7696,11.2558,Apartamento,13,111.6,1,Avión,Vacaciones
2023-09-12,Alemania,Berlín,52.52,13.405,Apartamento,10,41.78,5,Autobús,Vacaciones
2023-03-09,Italia,Roma,41.9028,12.4964,Hotel,9,89.05,2,Autobús,Vacaciones
2023-04-14,Italia,Nápoles,40.8518,14.2681,Hotel,12,75.37,3,Coche,Vacaciones
2023-12-02,Reino Unido,Liverpool,53.4084,-2.9916,Hostal,13,105.02,4,Autobús,Vacaciones
2023-06-08,Reino Unido,Manchester,53.4808,-2.2426,Casa rural,5,80.33,1,Avión,Visita familiar
2023-11-05,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,3,109.27,1,Coche,Negocios
2023-12-28,Reino Unido,Londres,51.5074,-0.1278,Hotel,7,110.71,5,Autobús,Vacaciones
2023-10-27,Francia,Lyon,45.764,4.8357,Apartamento,4,92.33,5,Autobús,Estudios
2023-03-31,Alemania,Múnich,48.1351,11.582,Hostal,1,108.39,4,Autobús,Vacaciones
2023-12-23,Alemania,Berlín,52.52,13.405,Hostal,5,111.29,5,Coche,Vacaciones
2023-09-13,Italia,Milán,45.4642,9.19,Hostal,11,103.71,1,Autobús,Vacaciones
2023-12-19,Alemania,Frankfurt,50.1109,8.6821,Casa rural,8,110.68,2,Coche,Visita familiar
2023-08-08,Italia,Florencia,43.7696,11.2558,Hotel,12,119.85,2,Avión,Vacaciones
2023-01-09,Alemania,Colonia,50.9375,6.9603,Hotel,4,89.03,5,Coche,Vacaciones
2023-01-12,España,Málaga,36.7213,-4.4214,Apartamento,7,77.73,4,Tren,Vacaciones
2023-11-21,España,Barcelona,41.3851,2.1734,Hostal,8,110.42,2,Tren,Vacaciones
2023-09-01,Alemania,Berlín,52.52,13.405,Apartamento,9,82.65,1,Autobús,Vacaciones
2023-07-01,Francia,Niza,43.7102,7.262,Albergue,11,99.71,2,Autobús,Vacaciones
2023-10-11,Italia,Venecia,45.4408,12.3155,Hostal,9,95.97,4,Tren,Vacaciones
2023-11-08,Alemania,Colonia,50.9375,6.9603,Hostal,5,150.6,5,Avión,Vacaciones
2023-04-09,Italia,Florencia,43.7696,11.2558,Hotel,6,122.76,3,Coche,Vacaciones
2023-07-16,Reino Unido,Manchester,53.4808,-2.2426,Hotel,7,137.0,2,Tren,Estudios
2023-08-14,Alemania,Frankfurt,50.1109,8.6821,Hostal,10,112.34,1,Coche,Vacaciones
2023-11-29,Francia,Niza,43.7102,7.262,Hotel,2,108.61,4,Avión,Vacaciones
2023-04-13,Reino Unido,Manchester,53.4808,-2.2426,Hotel,9,112.47,2,Avión,Vacaciones
2023-04-16,Alemania,Colonia,50.9375,6.9603,Casa rural,1,86.28,3,Tren,Vacaciones
2023-02-27,España,Málaga,36.7213,-4.4214,Casa rural,14,65.76,5,Autobús,Vacaciones
2023-03-19,Alemania,Hamburgo,53.5511,9.9937,Hotel,6,117.42,2,Avión,Negocios
2023-03-16,España,Sevilla,37.3891,-5.9845,Hostal,6,115.33,4,Avión,Estudios
2023-02-11,España,Málaga,36.7213,-4.4214,Hotel,14,142.82,2,Coche,Vacaciones
2023-11-20,Alemania,Colonia,50.9375,6.9603,Hotel,7,125.75,5,Coche,Vacaciones
2023-06-30,Alemania,Colonia,50.9375,6.9603,Apartamento,2,86.92,4,Tren,Vacaciones
2023-02-02,España,Málaga,36.7213,-4.4214,Hostal,13,66.57,3,Tren,Vacaciones
2023-03-12,Italia,Florencia,43.7696,11.2558,Hotel,6,110.46,1,Coche,Vacaciones
2023-02-25,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,6,100.75,5,Avión,Vacaciones
2023-04-15,Francia,Lyon,45.764,4.8357,Hotel,9,83.17,2,Autobús,Vacaciones
2023-07-19,Alemania,Berlín,52.52,13.405,Albergue,14,116.38,3,Autobús,Vacaciones
2023-04-11,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,8,64.37,4,Tren,Vacaciones
2023-09-13,Reino Unido,Londres,51.5074,-0.1278,Apartamento,5,81.42,4,Coche,Vacaciones
2023-11-03,Italia,Florencia,43.7696,11.2558,Hotel,7,185.56,4,Avión,Visita familiar
2023-03-15,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,7,70.47,2,Autobús,Vacaciones
2023-06-20,Alemania,Berlín,52.52,13.405,Apartamento,5,113.25,5,Autobús,Vacaciones
2023-05-23,Reino Unido,Birmingham,52.4862,-1.8904,Hostal,7,130.16,3,Autobús,Vacaciones
2023-06-15,Alemania,Frankfurt,50.1109,8.6821,Hotel,3,125.41,4,Avión,Visita familiar
2023-09-18,Alemania,Berlín,52.52,13.405,Albergue,7,120.31,1,Avión,Vacaciones
2023-08-09,España,Málaga,36.7213,-4.4214,Apartamento,13,113.55,5,Tren,Negocios
2023-03-24,Italia,Florencia,43.7696,11.2558,Hotel,6,99.52,3,Tren,Vacaciones
2023-07-01,Francia,París,48.8566,2.3522,Hotel,12,143.1,3,Coche,Negocios
2023-11-03,España,Málaga,36.7213,-4.4214,Apartamento,6,141.45,4,Coche,Vacaciones
2023-01-10,Francia,Marsella,43.2965,5.3698,Casa rural,2,130.11,1,Coche,Negocios
2023-01-04,Alemania,Frankfurt,50.1109,8.6821,Hostal,2,148.01,4,Coche,Vacaciones
2023-12-17,España,Madrid,40.4168,-3.7038,Apartamento,7,128.58,5,Coche,Vacaciones
2023-12-02,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,1,90.02,2,Tren,Estudios
2023-10-19,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,9,79.28,5,Avión,Vacaciones
2023-10-08,Francia,Burdeos,44.8378,-0.5792,Apartamento,3,111.1,1,Autobús,Vacaciones
2023-08-03,Alemania,Hamburgo,53.5511,9.9937,Hostal,6,108.73,2,Avión,Vacaciones
2023-04-08,Francia,París,48.8566,2.3522,Hostal,3,113.88,3,Tren,Vacaciones
2023-04-11,Italia,Nápoles,40.8518,14.2681,Hotel,12,145.98,4,Autobús,Vacaciones
2023-01-09,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,9,88.67,5,Autobús,Vacaciones
2023-03-02,España,Barcelona,41.3851,2.1734,Hotel,10,95.44,4,Avión,Vacaciones
2023-11-05,España,Valencia,39.4699,-0.3763,Casa rural,12,108.98,5,Autobús,Vacaciones
2023-05-26,España,Málaga,36.7213,-4.4214,Apartamento,7,95.55,4,Tren,Vacaciones
2023-03-04,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,1,45.04,2,Autobús,Vacaciones
2023-05-01,Alemania,Frankfurt,50.1109,8.6821,Hotel,4,86.17,4,Avión,Vacaciones
2023-08-14,Reino Unido,Londres,51.5074,-0.1278,Hotel,14,70.48,1,Avión,Vacaciones
2023-04-15,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,5,141.04,1,Coche,Vacaciones
2023-09-17,España,Barcelona,41.3851,2.1734,Hostal,7,75.18,4,Tren,Visita familiar
2023-12-15,Reino Unido,Londres,51.5074,-0.1278,Albergue,7,98.73,3,Autobús,Negocios
2023-09-12,España,Málaga,36.7213,-4.4214,Apartamento,5,101.55,1,Autobús,Vacaciones
2023-07-26,Alemania,Berlín,52.52,13.405,Hotel,12,114.96,5,Autobús,Visita familiar
2023-01-28,Italia,Roma,41.9028,12.4964,Apartamento,1,107.8,4,Avión,Estudios
2023-06-19,España,Barcelona,41.3851,2.1734,Hostal,5,109.41,4,Tren,Vacaciones
2023-12-02,Francia,Marsella,43.2965,5.3698,Hotel,5,73.61,1,Autobús,Vacaciones
2023-03-17,Italia,Roma,41.9028,12.4964,Casa rural,4,91.77,3,Tren,Vacaciones
2023-04-26,Alemania,Hamburgo,53.5511,9.9937,Hostal,13,58.4,5,Autobús,Vacaciones
2023-03-10,Italia,Florencia,43.7696,11.2558,Apartamento,6,111.37,1,Coche,Negocios
2023-12-20,España,Barcelona,41.3851,2.1734,Apartamento,8,76.9,1,Coche,Visita familiar
2023-08-22,Alemania,Colonia,50.9375,6.9603,Hostal,10,140.46,2,Coche,Vacaciones
2023-01-01,Francia,París,48.8566,2.3522,Apartamento,5,40.67,1,Avión,Vacaciones
2023-06-16,España,Sevilla,37.3891,-5.9845,Hotel,14,157.73,5,Autobús,Vacaciones
2023-12-18,España,Madrid,40.4168,-3.7038,Hotel,8,107.01,2,Avión,Vacaciones
2023-08-06,Alemania,Múnich,48.1351,11.582,Hotel,12,90.81,3,Avión,Negocios
2023-09-30,Alemania,Colonia,50.9375,6.9603,Hostal,5,116.51,3,Avión,Vacaciones
2023-09-08,Italia,Florencia,43.7696,11.2558,Apartamento,13,143.86,1,Coche,Estudios
2023-12-13,Francia,Niza,43.7102,7.262,Apartamento,3,156.58,5,Tren,Vacaciones
2023-12-10,Italia,Venecia,45.4408,12.3155,Hostal,8,99.87,3,Tren,Vacaciones
2023-06-23,Italia,Florencia,43.7696,11.2558,Hotel,12,40.15,5,Tren,Vacaciones
2023-06-19,España,Sevilla,37.3891,-5.9845,Hostal,4,97.47,5,Autobús,Vacaciones
2023-09-03,Alemania,Colonia,50.9375,6.9603,Apartamento,14,84.11,2,Avión,Negocios
2023-03-31,España,Madrid,40.4168,-3.7038,Hotel,3,119.67,1,Avión,Vacaciones
2023-02-18,Francia,Lyon,45.764,4.8357,Hotel,3,87.6,5,Autobús,Negocios
2023-10-21,Italia,Nápoles,40.8518,14.2681,Albergue,6,66.05,5,Avión,Estudios
2023-05-30,Francia,Burdeos,44.8378,-0.5792,Hostal,8,84.32,5,Tren,Estudios
2023-05-12,Alemania,Frankfurt,50.1109,8.6821,Hotel,10,140.97,1,Avión,Visita familiar
2023-02-28,Alemania,Frankfurt,50.1109,8.6821,Albergue,5,103.91,2,Autobús,Visita familiar
2023-11-20,Reino Unido,Manchester,53.4808,-2.2426,Hostal,1,129.48,5,Autobús,Vacaciones
2023-07-18,Francia,París,48.8566,2.3522,Hotel,1,87.59,4,Tren,Vacaciones
2023-08-03,España,Málaga,36.7213,-4.4214,Hotel,3,135.31,2,Avión,Vacaciones
2023-02-18,Francia,Niza,43.7102,7.262,Hotel,12,73.94,1,Autobús,Vacaciones
2023-08-20,Italia,Nápoles,40.8518,14.2681,Apartamento,12,77.29,3,Autobús,Vacaciones
2023-09-04,Alemania,Berlín,52.52,13.405,Apartamento,6,141.0,5,Autobús,Negocios
2023-08-27,Alemania,Hamburgo,53.5511,9.9937,Hotel,2,139.64,4,Tren,Vacaciones
2023-06-17,Francia,París,48.8566,2.3522,Apartamento,1,42.79,3,Avión,Vacaciones
2023-02-17,Francia,Burdeos,44.8378,-0.5792,Hotel,7,129.85,3,Coche,Vacaciones
2023-02-20,Francia,Burdeos,44.8378,-0.5792,Hotel,14,59.83,5,Avión,Vacaciones
2023-10-26,Italia,Milán,45.4642,9.19,Apartamento,14,131.92,5,Tren,Vacaciones
2023-04-08,Italia,Nápoles,40.8518,14.2681,Hotel,12,131.12,3,Tren,Vacaciones
2023-08-04,España,Valencia,39.4699,-0.3763,Apartamento,2,147.3,4,Autobús,Vacaciones
2023-06-26,Francia,Lyon,45.764,4.8357,Casa rural,8,151.11,2,Autobús,Vacaciones
2023-03-21,España,Málaga,36.7213,-4.4214,Hotel,2,107.07,5,Tren,Vacaciones
2023-07-04,Reino Unido,Londres,51.5074,-0.1278,Hotel,11,92.57,5,Coche,Vacaciones
2023-01-27,Italia,Nápoles,40.8518,14.2681,Hotel,1,99.37,1,Coche,Vacaciones
2023-07-14,Alemania,Berlín,52.52,13.405,Apartamento,10,96.23,5,Tren,Vacaciones
2023-08-02,Reino Unido,Londres,51.5074,-0.1278,Hostal,2,92.21,1,Autobús,Vacaciones
2023-12-08,Alemania,Colonia,50.9375,6.9603,Apartamento,2,94.4,3,Tren,Vacaciones
2023-04-24,Reino Unido,Londres,51.5074,-0.1278,Apartamento,7,133.82,4,Autobús,Vacaciones
2023-08-30,España,Sevilla,37.3891,-5.9845,Hotel,1,61.16,1,Autobús,Vacaciones
2023-05-04,España,Barcelona,41.3851,2.1734,Hotel,3,132.4,1,Tren,Vacaciones
2023-11-01,Italia,Nápoles,40.8518,14.2681,Hotel,5,99.75,2,Avión,Vacaciones
2023-03-17,Alemania,Hamburgo,53.5511,9.9937,Apartamento,12,55.83,3,Tren,Vacaciones
2023-11-07,Reino Unido,Londres,51.5074,-0.1278,Hotel,7,117.83,1,Avión,Vacaciones
2023-11-08,Francia,París,48.8566,2.3522,Hostal,14,53.4,1,Coche,Vacaciones
2023-07-15,Francia,Lyon,45.764,4.8357,Apartamento,6,102.6,3,Autobús,Vacaciones
2023-12-17,Italia,Venecia,45.4408,12.3155,Hotel,8,163.61,5,Coche,Vacaciones
2023-02-13,Alemania,Hamburgo,53.5511,9.9937,Apartamento,1,86.55,4,Autobús,Vacaciones
2023-07-05,Francia,Burdeos,44.8378,-0.5792,Albergue,7,88.77,3,Autobús,Visita familiar
2023-12-09,Italia,Roma,41.9028,12.4964,Hotel,9,123.59,2,Tren,Vacaciones
2023-09-03,Italia,Florencia,43.7696,11.2558,Hotel,7,119.06,2,Autobús,Vacaciones
2023-03-25,Alemania,Colonia,50.9375,6.9603,Apartamento,6,119.07,4,Coche,Vacaciones
2023-07-26,Francia,Burdeos,44.8378,-0.5792,Apartamento,9,86.35,2,Autobús,Vacaciones
2023-05-31,Francia,Burdeos,44.8378,-0.5792,Hotel,13,114.24,3,Avión,Visita familiar
2023-06-05,Francia,Lyon,45.764,4.8357,Casa rural,4,82.92,5,Avión,Vacaciones
2023-01-16,España,Barcelona,41.3851,2.1734,Apartamento,12,114.0,2,Tren,Vacaciones
2023-06-14,Francia,Burdeos,44.8378,-0.5792,Casa rural,10,96.1,3,Tren,Vacaciones
2023-05-25,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,6,122.92,2,Autobús,Vacaciones
2023-02-06,España,Sevilla,37.3891,-5.9845,Hostal,6,127.13,1,Coche,Negocios
2023-11-29,España,Sevilla,37.3891,-5.9845,Hotel,14,113.06,1,Tren,Vacaciones
2023-02-14,España,Madrid,40.4168,-3.7038,Hotel,10,76.93,5,Tren,Vacaciones
2023-07-25,España,Sevilla,37.3891,-5.9845,Casa rural,14,54.77,1,Tren,Vacaciones
2023-03-03,Italia,Venecia,45.4408,12.3155,Hotel,3,66.02,1,Avión,Vacaciones
2023-12-22,Reino Unido,Liverpool,53.4084,-2.9916,Casa rural,7,70.8,2,Coche,Vacaciones
2023-11-04,Alemania,Hamburgo,53.5511,9.9937,Apartamento,1,189.75,2,Tren,Visita familiar
2023-01-19,Francia,Niza,43.7102,7.262,Albergue,11,119.78,4,Autobús,Negocios
2023-10-27,España,Barcelona,41.3851,2.1734,Apartamento,8,106.79,5,Tren,Visita familiar
2023-01-07,Alemania,Frankfurt,50.1109,8.6821,Hostal,8,83.41,1,Tren,Vacaciones
2023-09-06,Italia,Milán,45.4642,9.19,Hotel,8,128.13,4,Avión,Vacaciones
2023-04-27,Alemania,Frankfurt,50.1109,8.6821,Apartamento,9,94.22,2,Avión,Vacaciones
2023-03-09,España,Málaga,36.7213,-4.4214,Hostal,4,110.26,4,Tren,Vacaciones
2023-02-03,Reino Unido,Manchester,53.4808,-2.2426,Hostal,6,117.97,1,Coche,Negocios
2023-07-13,Alemania,Múnich,48.1351,11.582,Hotel,11,112.5,4,Avión,Vacaciones
2023-11-21,España,Sevilla,37.3891,-5.9845,Apartamento,12,102.05,3,Tren,Vacaciones
2023-02-24,España,Barcelona,41.3851,2.1734,Apartamento,7,69.56,5,Coche,Vacaciones
2023-09-23,Francia,Niza,43.7102,7.262,Hotel,2,101.8,1,Tren,Vacaciones
2023-02-11,Francia,Burdeos,44.8378,-0.5792,Apartamento,6,132.59,3,Coche,Vacaciones
2023-10-24,Reino Unido,Birmingham,52.4862,-1.8904,Hostal,8,122.62,4,Autobús,Vacaciones
2023-08-19,Francia,Marsella,43.2965,5.3698,Hotel,4,109.54,1,Avión,Visita familiar
2023-01-10,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,5,124.46,4,Autobús,Vacaciones
2023-12-24,Italia,Florencia,43.7696,11.2558,Albergue,8,64.07,5,Coche,Visita familiar
2023-05-08,Italia,Roma,41.9028,12.4964,Hotel,3,95.2,5,Avión,Vacaciones
2023-06-28,Francia,Lyon,45.764,4.8357,Apartamento,6,98.77,2,Avión,Vacaciones
2023-07-12,Italia,Venecia,45.4408,12.3155,Hostal,14,67.87,3,Autobús,Vacaciones
2023-04-02,Alemania,Colonia,50.9375,6.9603,Hostal,1,115.44,5,Coche,Vacaciones
2023-08-19,Alemania,Berlín,52.52,13.405,Hostal,4,120.48,3,Avión,Estudios
